Author,Title,Genre,Pub_Year,Connective_Title,Connective_Author,Read,Own,Connective_year,year
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*We Do This 'Til We Free Us,"Kaba, Mariame",0.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Strange Gourmets,"Litvak, Joseph",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*The Intimacies of Four Continents,"Lowe, Lisa",0.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Frottage: Frictions of Intimacy Across the Black Diaspora,"Macharia, Keguro",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,A Map to the Door of No Return: Notes to Belonging,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Dear Sicence and Other Stories,"McKittrick, Katherine",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,In the Break: The Aesthetics of the Black Radical Tradition,"Moten, Fred",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Kontemporary Amerikan Poetry,"Murillo, John",1.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"*The Amalgamation Waltz: Race, Performance, and the Ruses of Memory","Nyong'o, Tavia",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Predicament of Blackness: Postcolonial Ghana and the Politics of Race,"Pierre, Jemima",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Remembering Generations: Race and Family in Contemporary African American Fiction,"Rushdy, Ashraf",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*The Development of Black Theater in America: From shadows to selves,"Sanders, Leslie",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Amalgamation Schemes: Antiblackness and the Critique of Multiracialism,"Sexton, Jared",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Semiautomatic,"Shockley, Evie",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Strolling in the Ruins,"Smith, Faith",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"*Identity, Political Freedom and Collective Responsibility ","Souffrant, Eddy",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Black, White, and in Color","Spillers, Hortense",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Pedagogy in the Novels of J.M. Coetzee: The Affect of Literature,"Tarc, Aparna Mishra",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Dissociative States: The Metaphysics of Blackness and the Psychic Afterlife of Slavery,"Terrefe, Selamawit",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Habes Viscus: Racializing Assemblages, Biopolitics, and Black Feminist Theories of the Human","Weheliye, Alexander",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Afropessimism,"Wilderson III, Frank B.",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*A Not So Quiet Nocturne,"Williams, Jaye Austin",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Zong!,"Philip, M. NourbeSe",0.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Selvage,"Siklosi, Kate",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"*Soundworks: Race, Sound, and Poetry in Production","Reed, Anthony",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Long Emancipation,"Walcott, Rinaldo",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Civil Contract of Photography,"Azoulay, Ariella",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Spectres of the Atlantics: Finance Capital, Slavery, and the Philosophy of History","Baucom, Ian",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Fault Lines: Views Across Haiti's Divide,"Bell, Beverly",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Writting of the Disaster,"Blanchot, Maurice",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Black Jacks: African Ameircan Seaman in the Age of Sail,"Bolster, W. Jeffrey",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Blue Clerk,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Love Enough,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Ossuaries,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Inventory,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Thirsty,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,DS (2) Dreamstories,"Brathwaite, Kamau",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Conversations with Nathaniel Mackey,"Brathwaite, Kamau",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Middle Passages,"Brathwaite, Kamau",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Breathing Race into the Machine: The Suprising Career of the Spirometer from Plantation to Growth,"Braun, Lundy",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Reaper's Garden: Death and Power in the World of Atlantic Slavery,"Brown, Vincent",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Slaves of the State: Black Incarceration from the Chain Gang to the Penitentiary ,"Childs, Dennis",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Between the World and Me,"Coates, Ta-Nehisi",1.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Bound to Appear: Art, Slavery, and the Site of Blackness in Multicultural America","Copeland, Huey",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Claire of the Sea Light,"Danticat, Edwidge",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Krik? Krak!,"Danticat, Edwidge",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Daughters of the Dust: The Making of an African American Woman's Film,"Dash, Julie",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Children of Paradise,"D'Augiar, Fred",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Feeding the Ghosts,"D'Augiar, Fred",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Auschwitz and After,"Delbo, Charlotte",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Routes and Roots: Navigating Carribbean and Pacific Island Literatures,"DeLoughrey, Elizabeth M.",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,My Bondage and My Freedom,"Douglas, Frederick",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Narrative of the LIfe of Frederick Douglass, an American Slave, Written By Himself","Douglas, Frederick",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"A Dictionary of Literary Devices: Gradus, AZ","Dupriez, B.M.",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Brutal Imagination,"Eady, Cornelius",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,How to See a Work of Art in Total Darkness,"English, Darby",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Invisible Man,"Ellison, Ralph",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Toward the African Revolution,"Fanon, Frantz",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Ghostly Matters: Haunting and the Sociological Imagination,"Gordon, Avery",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Undercommons,"Moten, Fred and Stefano Harney",1.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Fables from the Women's Quarters,"Harris, Claire",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Lose our Mother: A journey along the Atlantic Slave Route,"Hartman, Saidiya",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Scenes from Subjection: Terror, Slavery, and Self-Making in Nineteenth Centry America","Hartman, Saidiya",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Bury the Chains: Prophets and Rebels in the Fight to Free an Empire's Slaves,"Hochschild, Adam",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Passed On: African American Mourning Stories: A Memorial,"Holloway, Karla",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Gift,"Hyde, Lewis",1.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,In Search of the Black Fantastic: Politics and Popular Culture in the Post-Civil Rights Era,"Iton, Richard",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Incidents in the life of a Slave Girl,"Jacobs, Harriet A.",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Notes on the State of Virginia,"Jefferson, Thomas",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Some of Us Did Not Die,"Jordan, June",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Annotations,"Keene, John",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Sweetness and Power: The Place of Sugar in Modern History,"Mintz, Sidney",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Right ot Look: A Counterhistory of Visuality,"Mirzoeff, Nicholas",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Laboring Women: Reproduction and Gender in New World Slavery,"Morgan, Jennifer",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,In the House that Race Built,"Morrison, Toni and Angela Davis",0.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Cutting a Figure: Fashioning Black Portraiture,"Powell, Richard",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Citizen: An American Lyric,"Rankine, Claudia",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Slave Ship: A Human History,"Rediker, Marcus",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Who Speaks for Margaret Garner,"Reinhardt, Mark",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Slavery and the Enlightenmen in British Atlantic, 1750-1807","Roberts, Justin",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Birthing a Slave: Motherhood and Medicine in the Antebellus South,"Schwartz, Marie Jenkins",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Fish Story,"Sekula, Allan",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Monstrous Intimacies: Making Post-Slavery Subjects,"Sharpe, Christina",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Saltwater Slavery: A Middle Passage from Africa to American Diaspora,"Smallwood, Stephanie",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Nobody is Supposed to Know: Black Sexuality on the Down Low,"Snorton, C. Riley",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Flash of the Spirit: African and AFro-American Art and PHilosophy,"Thompson, Robert Farris",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Thiefing Sugar: Eroticism between Women in Carribbean Literature,"Tinsley, Omise'eke Natash",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Beyond Katrina: A Meditation on the Mississippi Gulf Coast,"Threthewey, Natasha",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Silencing the Past: Power and the Production of History,"Trouillot, Michel-Rolph",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Love, Anger, Madness: A Haitian Triptych","Vieux-Chauvet, Marie",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Collected Poems, 1948-1984","Walcott, Derek",0.0,0.0,,1984.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"The Zong: A Massacre, the Law and the End of Slavery","Walvin, James",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Red, White, and Black: Cinema and hte Structure of U.S. Antagonisms","Wilderson, Frank",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Black Boy: A Record of Childhood and Youth,"Wright, Richard",0.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,"Embodying Black Experience: Stillness, Critical Memory, and the Black Body","Young, Harvey",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Grey Album: On the Blackness of Blackness,"Young, Kevin",0.0,1.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Ardency: A Chronicle of the Amistad Rebels,"Young, Kevin",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,Memory for Forgetting,"Darwish, Mahmoud",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,At the Full and Change of the Moon,"Brand, Dionne",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,*Poems of Phillis Wheatley,"Wheatley, Phillis",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,None of Us Will Return,"Delbo, Charlotte",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,American Hunger,"Wright, Richard",0.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Scarlet Letter,"Hawthorne, Nathaniel",1.0,0.0,,2024.0
"Sharpe, Christina",In the Wake: on Blackness and Being,Black Studies,2016,The Black Jacobians,"James, C.L.R.",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The BUGS Book: A Practical Introduction,"Best, Nicky",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Principles of Statistical Inference,"Cox, David",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Probabilistic Networks and Expert Systems,"Cowell, Robert G., Alexander Dawid, Steffen Lauritzen, and David Spiegelhalter",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Active Statistics,"Gelman, Andrew and Aki Vehtari",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*How to Make the World Add Up,"Harford, Tim",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*A Handbook of Small Data Sets,"Hand, David, Fergus Daly, Kevin McConway, D. Lunn, and E. Ostrowski",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Making Mathematics Count,"Smith, Adrian",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Chance Encounters: A First Course in Data Analysis and Inference,"Seber, George and Chris Wild",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,The Signal and the Noise,"Silver, Nate",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Pensées,"Pascal, Blaise",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,Hitchhiker's Guide to the Galaxy,"Adams, Douglas",1.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,Facts from Figures,"Moroney, M.J.",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,How to Lie With Statistics,"Huff, Darrell",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,The Functional Art: An Introduction to Information Graphics and Visualization,"Cairo, Alberto",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Hereditary Genius,"Galton, Francis",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*On the Origin of Species,"Darwin, Charles",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Road Ahead,"Gates, Bill",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Sexual Behavior in the Human Male,"Kinsey, Alfred",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Grammar of Science,"Pearson, Karl",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Abilities of Man,"Spearman, Charles",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Beckham: My World,"Beckham, David",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Passages from the Life of a Philosopher,"Babbage, Charles",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Principles of Political Economy,"Malthus, Thomas",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,I Ching,Zhou yi,0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Saints Amoung Us,"Gallup, George",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Disquisitiones Arithmeticae,"Gaus, Carl Friedrich",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,The Design of Experiments,"Fisher, Ronald",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Power of Placebos,"Howick, Jeremy",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Experiments on Plant Hybridization,"Mendel, Gregor",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Elements of Geometry,"Legendre, Adrien-Marie",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,The Book of Why: The New Science of Cause and Effect,"Pearl, Judea and D. Mackenzie",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Principles of Medical Statistics,"Hill, Austin Bradford",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Some Applications of Statistics to Meteorology,"Panofsky, Hans and Glenn Brier",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*What If?,"Munroe, Randall",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,Weapons of Math Destruction,"O'Neil, Cathy",1.0,1.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Oeuvres Completes,"Méré, Chevalier de",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Oeuvres de Pierre Fermat,"Fermat, Pierre de",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*A Treastise of Mechanics,"Poisson, Siméon Denis",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Ars Conjectandi,"Bernoulli, Jacob",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,"*The Doctrine of Chances: or, A Method of Calculating the Probability of Events in Play","Moivre, Abraham de",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Heritage Copernicus: Theories Pleasing to the Mind,"Neyman, Jerzy",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*The Art of Political Lying,"Arbuthnot, John",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Sequential Analysis,"Wald, Abraham",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*F.Y. Edgeworth's Contriubitons to Mathematical Statistics,"Bowley, Arthur",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,An Essay Towards Solving a Problem in the Doctrine of Chances,"Bayes, Thomas",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Richard III,"Shakespeare, William",1.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,"*The General Theory of Employement, Interest and Money","Keynes, John Maynard",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,AIQ: How Artificial Intelligence Works and How We Can Harness Its Power for a Better World,"Polson, N and J. Scott",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,"*Beliefs, Attitudes, and Human Affair","Bem, Daryl",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*This Time Is Different: Eight Centuries of Financial Folly,"Reinhart, Carmen and Kenneth Rogoff",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*How the Mind Works,"Burt, Cyril",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*Good to Go: What the Athlete in All of Us Can Learn from the Strange Science of Recovery,"Aschwanden, Christie",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,*A Philosopher Looks at Digital Communication,"O'Neill, Onora",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,Thatcher and Thatcherism,"Evans, E.J.",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,"The Truthful Art: Data, Charts, and Maps for Communication","Cairo, Alberto",0.0,0.0,,2024.0
"Spiegelhalter, David",The Art of Statistics: How to Learn From Data,Math,2019,Sex by Numbers,"Spiegelhalter, David",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*A Mathematical Question,"Johnson, John",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Structures of Schooling,"Jaffe, Becky",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Beautiful Visualizations,"Steele, Julie and Noah Iliinsky",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Shape,"Ellenberg, Jordan",1.0,1.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*The Numerati,"Baker, Stephen",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Representing and Acquiring Geographic Knowledge,"Davis, Ernie",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Lou Boudreau: My Hall of Fame Life on the Field and Behind the Mic,"Bourdreau, Lou",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*The Science of Hitting,"Williams, Ted",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,Moneyball,"Lewis, Michael",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,Freakonomics,"Levitt, Steven and Stephen Dubner",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,Unfair: The New Science of Criminal Injustice,"Benforado, Adam",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,Bills of Mortality,"Graunt, Bill",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,The Selling of the President 1968,"McGinniss, Joe",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Minority Report,"Dick, Philip K.",1.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,Oliver Twist,"Dickens, Charles",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*The Math Gene,"Devlin, Keith",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*Twitter and Tear Gas,"Tufekci, Zeynep",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,The Jungle,"Sinclair, Upton",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*All In The Day's Work,"Tarbell, Ida",0.0,0.0,,2024.0
"O'Neil, Cathy",Weapons of Math Destruction,Math,2016,*My Life as a Quant,"Derman, Emanuel",0.0,0.0,,2024.0
